transaction_id,customer_id,segment,sku,product_name,category,supplier,quantity,base_price,unit_price,total_amount,discount_pct,date,month,quarter,payment_terms,source
TXN-000101,CUST-0103,pharma_enterprise,CHEM-5090,3-(4-methylsulfonylphenyl)-4-phenyl-2H-furan-5-one,specialty_chemicals,Cayman Chemical,100,202.4,188.59,18859.11,1.92,2025-07-09,7,Q3,NET45,real_market_simulation
TXN-000102,CUST-0004,academic_research,CHEM-439155,"(2S)-2-amino-4-[[(2S,3S,4R,5R)-5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methylsulfanyl]butanoi",organic_chemicals,VWR,8,240.78,192.03,1536.22,11.39,2025-05-17,5,Q2,NET30,real_market_simulation
TXN-000103,CUST-0115,pharma_enterprise,CHEM-60823,"(3R,5R)-7-[2-(4-fluorophenyl)-3-phenyl-4-(phenylcarbamoyl)-5-propan-2-ylpyrrol-1-yl]-3,5-dihydroxyhe",organic_chemicals,Thermo Fisher,100,345.39,431.74,43173.75,0.0,2024-09-14,9,Q3,NET45,real_market_simulation
TXN-000104,CUST-0097,pharma_enterprise,CHEM-5090,3-(4-methylsulfonylphenyl)-4-phenyl-2H-furan-5-one,specialty_chemicals,VWR,100,259.51,215.82,21581.87,7.6,2025-05-30,5,Q2,NET45,real_market_simulation
TXN-000105,CUST-0044,academic_research,CHEM-5280445,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one",specialty_chemicals,VWR,17,211.9,161.4,2743.81,15.37,2025-05-24,5,Q2,NET30,real_market_simulation
TXN-000106,CUST-0105,pharma_enterprise,CHEM-5090,3-(4-methylsulfonylphenyl)-4-phenyl-2H-furan-5-one,specialty_chemicals,VWR,100,259.51,307.5,30749.94,1.26,2025-03-04,3,Q1,NET45,real_market_simulation
TXN-000107,CUST-0089,pharma_enterprise,CHEM-2244,2-acetyloxybenzoic acid,organic_chemicals,VWR,100,107.42,112.92,11292.46,4.43,2025-02-04,2,Q1,NET45,real_market_simulation
TXN-000108,CUST-0075,biotech_startup,CHEM-5280343,"2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxychromen-4-one",specialty_chemicals,Cayman Chemical,29,207.5,231.66,6718.13,10.69,2024-09-21,9,Q3,NET15,real_market_simulation
TXN-000109,CUST-0024,academic_research,CHEM-5280343,"2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxychromen-4-one",specialty_chemicals,Cayman Chemical,6,207.5,214.63,1287.76,13.8,2025-03-07,3,Q1,NET30,real_market_simulation
TXN-000110,CUST-0051,biotech_startup,CHEM-2519,"1,3,7-trimethylpurine-2,6-dione",specialty_chemicals,Sigma-Aldrich,46,122.05,120.14,5526.39,14.41,2024-10-05,10,Q4,NET15,real_market_simulation
TXN-000111,CUST-0058,biotech_startup,CHEM-2244,2-acetyloxybenzoic acid,organic_chemicals,VWR,100,107.42,106.9,10689.85,9.53,2025-02-21,2,Q1,NET15,real_market_simulation
TXN-000112,CUST-0166,government_lab,CHEM-5090,3-(4-methylsulfonylphenyl)-4-phenyl-2H-furan-5-one,specialty_chemicals,VWR,100,259.51,238.65,23865.07,12.42,2024-08-27,8,Q3,NET60,real_market_simulation
TXN-000113,CUST-0088,pharma_enterprise,CHEM-5280343,"2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxychromen-4-one",specialty_chemicals,Cayman Chemical,100,207.5,197.12,19712.5,0.0,2025-04-04,4,Q2,NET45,real_market_simulation
TXN-000114,CUST-0080,biotech_startup,CHEM-5359596,arsenic,specialty_chemicals,Cayman Chemical,66,85.09,92.44,6100.72,9.47,2025-03-16,3,Q1,NET15,real_market_simulation
TXN-000115,CUST-0013,academic_research,CHEM-5359596,arsenic,specialty_chemicals,Cayman Chemical,21,85.09,90.31,1896.6,15.09,2024-09-02,9,Q3,NET30,real_market_simulation
TXN-000116,CUST-0190,contract_research,CHEM-5280934,"(9Z,12Z,15Z)-octadeca-9,12,15-trienoic acid",organic_chemicals,Sigma-Aldrich,100,227.38,186.14,18613.69,13.83,2025-04-26,4,Q2,NET30,real_market_simulation
TXN-000117,CUST-0102,pharma_enterprise,CHEM-2519,"1,3,7-trimethylpurine-2,6-dione",specialty_chemicals,Sigma-Aldrich,100,122.05,108.8,10879.63,6.17,2025-07-17,7,Q3,NET45,real_market_simulation
TXN-000118,CUST-0126,pharma_enterprise,CHEM-3364,"6-[[3-(2-chloro-6-fluorophenyl)-5-methyl-1,2-oxazole-4-carbonyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-a",organic_chemicals,Cayman Chemical,100,312.91,276.95,27695.05,1.66,2025-05-24,5,Q2,NET45,real_market_simulation
TXN-000119,CUST-0171,government_lab,CHEM-5090,3-(4-methylsulfonylphenyl)-4-phenyl-2H-furan-5-one,specialty_chemicals,Cayman Chemical,58,202.4,164.95,9567.12,9.45,2024-12-30,12,Q4,NET60,real_market_simulation
TXN-000120,CUST-0190,contract_research,CHEM-5362129,"(2S,3aS,6aS)-1-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]amino]propanoyl]-3,3a,4,5,6,6a-hexah",organic_chemicals,Merck,100,248.4,194.57,19456.59,12.97,2025-05-16,5,Q2,NET30,real_market_simulation
TXN-000121,CUST-0037,academic_research,CHEM-2519,"1,3,7-trimethylpurine-2,6-dione",specialty_chemicals,Sigma-Aldrich,25,122.05,125.2,3130.04,14.51,2025-03-11,3,Q1,NET30,real_market_simulation
TXN-000122,CUST-0156,pharma_enterprise,CHEM-5090,3-(4-methylsulfonylphenyl)-4-phenyl-2H-furan-5-one,specialty_chemicals,VWR,100,259.51,285.46,28546.1,0.0,2025-02-25,2,Q1,NET45,real_market_simulation
TXN-000123,CUST-0077,biotech_startup,CHEM-439155,"(2S)-2-amino-4-[[(2S,3S,4R,5R)-5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methylsulfanyl]butanoi",organic_chemicals,VWR,8,240.78,252.35,2018.83,8.86,2025-01-26,1,Q1,NET15,real_market_simulation
TXN-000124,CUST-0093,pharma_enterprise,CHEM-681,"4-(2-aminoethyl)benzene-1,2-diol",specialty_chemicals,Merck,100,116.34,133.49,13349.48,0.22,2025-01-13,1,Q1,NET45,real_market_simulation
TXN-000125,CUST-0039,academic_research,CHEM-5090,3-(4-methylsulfonylphenyl)-4-phenyl-2H-furan-5-one,specialty_chemicals,VWR,9,259.51,225.97,2033.74,17.07,2024-08-13,8,Q3,NET30,real_market_simulation
TXN-000126,CUST-0079,biotech_startup,CHEM-60823,"(3R,5R)-7-[2-(4-fluorophenyl)-3-phenyl-4-(phenylcarbamoyl)-5-propan-2-ylpyrrol-1-yl]-3,5-dihydroxyhe",organic_chemicals,Thermo Fisher,30,345.39,298.4,8951.91,9.06,2025-04-30,4,Q2,NET15,real_market_simulation
TXN-000127,CUST-0091,pharma_enterprise,CHEM-5280934,"(9Z,12Z,15Z)-octadeca-9,12,15-trienoic acid",organic_chemicals,Sigma-Aldrich,100,227.38,193.27,19327.3,0.0,2025-06-22,6,Q2,NET45,real_market_simulation
TXN-000128,CUST-0122,pharma_enterprise,CHEM-5280934,"(9Z,12Z,15Z)-octadeca-9,12,15-trienoic acid",organic_chemicals,Sigma-Aldrich,100,227.38,278.74,27874.41,1.93,2024-09-20,9,Q3,NET45,real_market_simulation
TXN-000129,CUST-0102,pharma_enterprise,CHEM-5362129,"(2S,3aS,6aS)-1-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]amino]propanoyl]-3,3a,4,5,6,6a-hexah",organic_chemicals,Merck,100,248.4,228.54,22853.83,3.15,2025-04-28,4,Q2,NET45,real_market_simulation
TXN-000130,CUST-0061,biotech_startup,CHEM-2244,2-acetyloxybenzoic acid,organic_chemicals,VWR,100,107.42,126.35,12635.45,5.9,2024-09-20,9,Q3,NET15,real_market_simulation
TXN-000131,CUST-0028,academic_research,CHEM-5280445,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one",specialty_chemicals,VWR,5,211.9,155.56,777.8,13.63,2025-06-10,6,Q2,NET30,real_market_simulation
TXN-000132,CUST-0174,government_lab,CHEM-60823,"(3R,5R)-7-[2-(4-fluorophenyl)-3-phenyl-4-(phenylcarbamoyl)-5-propan-2-ylpyrrol-1-yl]-3,5-dihydroxyhe",organic_chemicals,Thermo Fisher,68,345.39,324.18,22044.13,10.61,2025-08-08,8,Q3,NET60,real_market_simulation
TXN-000133,CUST-0196,contract_research,CHEM-3672,2-[4-(2-methylpropyl)phenyl]propanoic acid,organic_chemicals,Merck,100,140.2,163.15,16315.46,6.9,2024-09-29,9,Q3,NET30,real_market_simulation
TXN-000134,CUST-0132,pharma_enterprise,CHEM-135398633,"[[(2R,3S,4R,5R)-5-(2-amino-6-oxo-1H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] ",specialty_chemicals,VWR,100,288.91,260.02,26001.9,0.0,2024-12-13,12,Q4,NET45,real_market_simulation
TXN-000135,CUST-0103,pharma_enterprise,CHEM-5280445,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one",specialty_chemicals,VWR,100,211.9,232.04,23204.38,8.74,2025-03-30,3,Q1,NET45,real_market_simulation
TXN-000136,CUST-0168,government_lab,CHEM-5280934,"(9Z,12Z,15Z)-octadeca-9,12,15-trienoic acid",organic_chemicals,Sigma-Aldrich,49,227.38,187.84,9204.4,8.21,2024-12-25,12,Q4,NET60,real_market_simulation
TXN-000137,CUST-0152,pharma_enterprise,CHEM-5282102,"5,7-dihydroxy-2-(4-hydroxyphenyl)-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]ox",specialty_chemicals,Sigma-Aldrich,100,278.86,310.27,31026.5,3.25,2025-01-18,1,Q1,NET45,real_market_simulation
TXN-000138,CUST-0025,academic_research,CHEM-135398633,"[[(2R,3S,4R,5R)-5-(2-amino-6-oxo-1H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] ",specialty_chemicals,VWR,3,288.91,302.65,907.94,8.91,2024-10-18,10,Q4,NET30,real_market_simulation
TXN-000139,CUST-0188,contract_research,CHEM-6918485,"4-[2-[(2R,3R)-3-(2,5-difluorophenyl)-3-hydroxy-4-(1,2,4-triazol-1-yl)butan-2-yl]-1,3-thiazol-4-yl]be",specialty_chemicals,Cayman Chemical,100,318.62,238.18,23817.74,16.94,2025-05-25,5,Q2,NET30,real_market_simulation
TXN-000140,CUST-0188,contract_research,CHEM-5090,3-(4-methylsulfonylphenyl)-4-phenyl-2H-furan-5-one,specialty_chemicals,VWR,100,259.51,259.75,25975.18,12.96,2025-01-10,1,Q1,NET30,real_market_simulation
TXN-000141,CUST-0125,pharma_enterprise,CHEM-5280934,"(9Z,12Z,15Z)-octadeca-9,12,15-trienoic acid",organic_chemicals,Sigma-Aldrich,100,227.38,195.97,19597.43,4.24,2024-12-23,12,Q4,NET45,real_market_simulation
TXN-000142,CUST-0019,academic_research,CHEM-5281004,"(1S,2S,4R,8S,9S,11S,12S,13R)-11-hydroxy-8-(2-hydroxyacetyl)-9,13-dimethyl-6-propyl-5,7-dioxapentacyc",specialty_chemicals,Cayman Chemical,7,261.78,252.06,1764.44,16.27,2025-01-13,1,Q1,NET30,real_market_simulation
TXN-000143,CUST-0077,biotech_startup,CHEM-6918485,"4-[2-[(2R,3R)-3-(2,5-difluorophenyl)-3-hydroxy-4-(1,2,4-triazol-1-yl)butan-2-yl]-1,3-thiazol-4-yl]be",specialty_chemicals,Cayman Chemical,39,318.62,299.82,11692.89,10.38,2025-08-04,8,Q3,NET15,real_market_simulation
TXN-000144,CUST-0121,pharma_enterprise,CHEM-5282102,"5,7-dihydroxy-2-(4-hydroxyphenyl)-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]ox",specialty_chemicals,Sigma-Aldrich,100,278.86,303.52,30351.76,5.35,2024-10-15,10,Q4,NET45,real_market_simulation
TXN-000145,CUST-0063,biotech_startup,CHEM-3364,"6-[[3-(2-chloro-6-fluorophenyl)-5-methyl-1,2-oxazole-4-carbonyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-a",organic_chemicals,Cayman Chemical,25,312.91,322.2,8054.9,6.39,2025-02-12,2,Q1,NET15,real_market_simulation
TXN-000146,CUST-0046,academic_research,CHEM-5090,3-(4-methylsulfonylphenyl)-4-phenyl-2H-furan-5-one,specialty_chemicals,Cayman Chemical,7,202.4,161.43,1130.02,16.04,2025-07-12,7,Q3,NET30,real_market_simulation
TXN-000147,CUST-0053,biotech_startup,CHEM-4485,"dimethyl 2,6-dimethyl-4-(2-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate",specialty_chemicals,Thermo Fisher,17,230.51,184.3,3133.15,11.16,2025-05-02,5,Q2,NET15,real_market_simulation
TXN-000148,CUST-0069,biotech_startup,CHEM-4485,"dimethyl 2,6-dimethyl-4-(2-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate",specialty_chemicals,Thermo Fisher,78,230.51,168.02,13105.91,14.24,2025-06-30,6,Q2,NET15,real_market_simulation
TXN-000149,CUST-0130,pharma_enterprise,CHEM-5281004,"(1S,2S,4R,8S,9S,11S,12S,13R)-11-hydroxy-8-(2-hydroxyacetyl)-9,13-dimethyl-6-propyl-5,7-dioxapentacyc",specialty_chemicals,Cayman Chemical,100,261.78,268.0,26799.7,2.5,2024-08-24,8,Q3,NET45,real_market_simulation
TXN-000150,CUST-0107,pharma_enterprise,CHEM-5281004,"(1S,2S,4R,8S,9S,11S,12S,13R)-11-hydroxy-8-(2-hydroxyacetyl)-9,13-dimethyl-6-propyl-5,7-dioxapentacyc",specialty_chemicals,Cayman Chemical,100,261.78,221.11,22111.13,6.15,2024-12-08,12,Q4,NET45,real_market_simulation
TXN-000151,CUST-0166,government_lab,CHEM-5280934,"(9Z,12Z,15Z)-octadeca-9,12,15-trienoic acid",organic_chemicals,Sigma-Aldrich,66,227.38,181.34,11968.67,11.39,2024-12-18,12,Q4,NET60,real_market_simulation
TXN-000152,CUST-0195,contract_research,CHEM-5362129,"(2S,3aS,6aS)-1-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]amino]propanoyl]-3,3a,4,5,6,6a-hexah",organic_chemicals,Merck,100,248.4,259.3,25930.04,13.01,2025-03-17,3,Q1,NET30,real_market_simulation
TXN-000153,CUST-0094,pharma_enterprise,CHEM-5090,3-(4-methylsulfonylphenyl)-4-phenyl-2H-furan-5-one,specialty_chemicals,VWR,100,259.51,260.8,26080.18,8.64,2025-02-18,2,Q1,NET45,real_market_simulation
TXN-000154,CUST-0197,contract_research,CHEM-5280863,"3,5,7-trihydroxy-2-(4-hydroxyphenyl)chromen-4-one",specialty_chemicals,VWR,100,203.74,228.12,22812.11,6.69,2025-03-03,3,Q1,NET30,real_market_simulation
TXN-000155,CUST-0099,pharma_enterprise,CHEM-5280445,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one",specialty_chemicals,VWR,100,211.9,181.84,18184.19,4.65,2024-12-12,12,Q4,NET45,real_market_simulation
TXN-000156,CUST-0009,academic_research,CHEM-5280445,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one",specialty_chemicals,VWR,18,211.9,198.41,3571.29,10.83,2024-08-11,8,Q3,NET30,real_market_simulation
TXN-000157,CUST-0025,academic_research,CHEM-5281004,"(1S,2S,4R,8S,9S,11S,12S,13R)-11-hydroxy-8-(2-hydroxyacetyl)-9,13-dimethyl-6-propyl-5,7-dioxapentacyc",specialty_chemicals,Cayman Chemical,10,261.78,186.19,1861.88,16.33,2025-06-11,6,Q2,NET30,real_market_simulation
TXN-000158,CUST-0135,pharma_enterprise,CHEM-439155,"(2S)-2-amino-4-[[(2S,3S,4R,5R)-5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methylsulfanyl]butanoi",organic_chemicals,VWR,100,240.78,268.91,26891.29,2.88,2025-01-22,1,Q1,NET45,real_market_simulation
TXN-000159,CUST-0023,academic_research,CHEM-5282102,"5,7-dihydroxy-2-(4-hydroxyphenyl)-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]ox",specialty_chemicals,Sigma-Aldrich,11,278.86,245.08,2695.84,16.3,2024-11-13,11,Q4,NET30,real_market_simulation
TXN-000160,CUST-0084,biotech_startup,CHEM-5280934,"(9Z,12Z,15Z)-octadeca-9,12,15-trienoic acid",organic_chemicals,Sigma-Aldrich,81,227.38,180.25,14600.46,11.92,2024-12-11,12,Q4,NET15,real_market_simulation
TXN-000161,CUST-0037,academic_research,CHEM-135398633,"[[(2R,3S,4R,5R)-5-(2-amino-6-oxo-1H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] ",specialty_chemicals,VWR,3,288.91,268.32,804.96,11.55,2024-11-16,11,Q4,NET30,real_market_simulation
TXN-000162,CUST-0144,pharma_enterprise,CHEM-5280863,"3,5,7-trihydroxy-2-(4-hydroxyphenyl)chromen-4-one",specialty_chemicals,VWR,100,203.74,170.27,17026.89,1.68,2025-06-29,6,Q2,NET45,real_market_simulation
TXN-000163,CUST-0085,biotech_startup,CHEM-681,"4-(2-aminoethyl)benzene-1,2-diol",specialty_chemicals,Merck,100,116.34,96.41,9640.84,12.77,2025-07-25,7,Q3,NET15,real_market_simulation
TXN-000164,CUST-0199,contract_research,CHEM-135398633,"[[(2R,3S,4R,5R)-5-(2-amino-6-oxo-1H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] ",specialty_chemicals,VWR,100,288.91,254.49,25448.71,2.13,2025-05-01,5,Q2,NET30,real_market_simulation
TXN-000165,CUST-0002,academic_research,CHEM-5282102,"5,7-dihydroxy-2-(4-hydroxyphenyl)-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]ox",specialty_chemicals,Sigma-Aldrich,3,278.86,277.96,833.88,13.32,2024-10-05,10,Q4,NET30,real_market_simulation
TXN-000166,CUST-0097,pharma_enterprise,CHEM-681,"4-(2-aminoethyl)benzene-1,2-diol",specialty_chemicals,Merck,100,116.34,98.39,9838.67,6.04,2024-12-21,12,Q4,NET45,real_market_simulation
TXN-000167,CUST-0028,academic_research,CHEM-2244,2-acetyloxybenzoic acid,organic_chemicals,VWR,5,107.42,82.42,412.12,19.23,2025-04-14,4,Q2,NET30,real_market_simulation
TXN-000168,CUST-0056,biotech_startup,CHEM-681,"4-(2-aminoethyl)benzene-1,2-diol",specialty_chemicals,Merck,100,116.34,100.43,10043.36,9.13,2025-07-21,7,Q3,NET15,real_market_simulation
TXN-000169,CUST-0137,pharma_enterprise,CHEM-681,"4-(2-aminoethyl)benzene-1,2-diol",specialty_chemicals,Merck,100,116.34,130.86,13086.07,6.27,2025-03-10,3,Q1,NET45,real_market_simulation
TXN-000170,CUST-0119,pharma_enterprise,CHEM-5280863,"3,5,7-trihydroxy-2-(4-hydroxyphenyl)chromen-4-one",specialty_chemicals,VWR,100,203.74,229.89,22988.86,9.73,2024-09-05,9,Q3,NET45,real_market_simulation
TXN-000171,CUST-0001,academic_research,CHEM-6918485,"4-[2-[(2R,3R)-3-(2,5-difluorophenyl)-3-hydroxy-4-(1,2,4-triazol-1-yl)butan-2-yl]-1,3-thiazol-4-yl]be",specialty_chemicals,Cayman Chemical,5,318.62,281.35,1406.73,15.9,2024-08-24,8,Q3,NET30,real_market_simulation
TXN-000172,CUST-0127,pharma_enterprise,CHEM-5280934,"(9Z,12Z,15Z)-octadeca-9,12,15-trienoic acid",organic_chemicals,Sigma-Aldrich,100,227.38,240.65,24065.09,3.79,2025-02-05,2,Q1,NET45,real_market_simulation
TXN-000173,CUST-0060,biotech_startup,CHEM-2519,"1,3,7-trimethylpurine-2,6-dione",specialty_chemicals,Sigma-Aldrich,100,122.05,121.28,12127.81,13.59,2024-10-13,10,Q4,NET15,real_market_simulation
TXN-000174,CUST-0151,pharma_enterprise,CHEM-5280934,"(9Z,12Z,15Z)-octadeca-9,12,15-trienoic acid",organic_chemicals,Sigma-Aldrich,100,227.38,277.91,27791.35,2.22,2024-09-29,9,Q3,NET45,real_market_simulation
TXN-000175,CUST-0161,government_lab,CHEM-5090,3-(4-methylsulfonylphenyl)-4-phenyl-2H-furan-5-one,specialty_chemicals,Cayman Chemical,100,202.4,226.31,22631.32,10.55,2024-09-04,9,Q3,NET60,real_market_simulation
TXN-000176,CUST-0059,biotech_startup,CHEM-4485,"dimethyl 2,6-dimethyl-4-(2-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate",specialty_chemicals,Thermo Fisher,65,230.51,218.34,14192.39,9.79,2024-11-05,11,Q4,NET15,real_market_simulation
TXN-000177,CUST-0122,pharma_enterprise,CHEM-5362129,"(2S,3aS,6aS)-1-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]amino]propanoyl]-3,3a,4,5,6,6a-hexah",organic_chemicals,Merck,100,248.4,278.38,27838.11,2.55,2025-01-07,1,Q1,NET45,real_market_simulation
TXN-000178,CUST-0188,contract_research,CHEM-439155,"(2S)-2-amino-4-[[(2S,3S,4R,5R)-5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methylsulfanyl]butanoi",organic_chemicals,VWR,100,240.78,232.8,23280.27,7.92,2024-11-30,11,Q4,NET30,real_market_simulation
TXN-000179,CUST-0064,biotech_startup,CHEM-5359596,arsenic,specialty_chemicals,Cayman Chemical,100,85.09,92.34,9234.14,9.56,2025-03-25,3,Q1,NET15,real_market_simulation
TXN-000180,CUST-0036,academic_research,CHEM-439155,"(2S)-2-amino-4-[[(2S,3S,4R,5R)-5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methylsulfanyl]butanoi",organic_chemicals,VWR,4,240.78,175.66,702.62,14.17,2025-06-16,6,Q2,NET30,real_market_simulation
TXN-000181,CUST-0097,pharma_enterprise,CHEM-4485,"dimethyl 2,6-dimethyl-4-(2-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate",specialty_chemicals,Thermo Fisher,100,230.51,192.37,19236.71,7.27,2025-05-17,5,Q2,NET45,real_market_simulation
TXN-000182,CUST-0054,biotech_startup,CHEM-5280934,"(9Z,12Z,15Z)-octadeca-9,12,15-trienoic acid",organic_chemicals,Sigma-Aldrich,69,227.38,186.49,12867.66,8.87,2024-12-24,12,Q4,NET15,real_market_simulation
TXN-000183,CUST-0051,biotech_startup,CHEM-5090,3-(4-methylsulfonylphenyl)-4-phenyl-2H-furan-5-one,specialty_chemicals,VWR,67,259.51,254.37,17042.66,10.89,2025-02-21,2,Q1,NET15,real_market_simulation
TXN-000184,CUST-0176,government_lab,CHEM-5359596,arsenic,specialty_chemicals,Cayman Chemical,100,85.09,84.69,8469.29,17.06,2025-03-18,3,Q1,NET60,real_market_simulation
TXN-000185,CUST-0103,pharma_enterprise,CHEM-5359596,arsenic,specialty_chemicals,Cayman Chemical,100,85.09,95.88,9588.08,6.1,2025-03-07,3,Q1,NET45,real_market_simulation
TXN-000186,CUST-0041,academic_research,CHEM-439155,"(2S)-2-amino-4-[[(2S,3S,4R,5R)-5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methylsulfanyl]butanoi",organic_chemicals,VWR,2,240.78,245.36,490.73,11.39,2024-10-04,10,Q4,NET30,real_market_simulation
TXN-000187,CUST-0162,government_lab,CHEM-6918485,"4-[2-[(2R,3R)-3-(2,5-difluorophenyl)-3-hydroxy-4-(1,2,4-triazol-1-yl)butan-2-yl]-1,3-thiazol-4-yl]be",specialty_chemicals,Cayman Chemical,100,318.62,311.15,31115.0,15.08,2024-10-08,10,Q4,NET60,real_market_simulation
TXN-000188,CUST-0141,pharma_enterprise,CHEM-2244,2-acetyloxybenzoic acid,organic_chemicals,VWR,100,107.42,117.2,11719.73,5.13,2024-10-05,10,Q4,NET45,real_market_simulation
TXN-000189,CUST-0041,academic_research,CHEM-5280343,"2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxychromen-4-one",specialty_chemicals,Cayman Chemical,1,207.5,191.65,191.65,19.68,2025-01-21,1,Q1,NET30,real_market_simulation
TXN-000190,CUST-0152,pharma_enterprise,CHEM-5090,3-(4-methylsulfonylphenyl)-4-phenyl-2H-furan-5-one,specialty_chemicals,VWR,100,259.51,299.79,29978.55,7.58,2024-09-24,9,Q3,NET45,real_market_simulation
TXN-000191,CUST-0158,government_lab,CHEM-2244,2-acetyloxybenzoic acid,organic_chemicals,VWR,100,107.42,102.01,10200.87,9.56,2024-11-22,11,Q4,NET60,real_market_simulation
TXN-000192,CUST-0174,government_lab,CHEM-5280445,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one",specialty_chemicals,VWR,65,211.9,213.65,13887.44,12.32,2025-01-05,1,Q1,NET60,real_market_simulation
TXN-000193,CUST-0004,academic_research,CHEM-681,"4-(2-aminoethyl)benzene-1,2-diol",specialty_chemicals,Merck,15,116.34,98.1,1471.55,19.69,2024-11-22,11,Q4,NET30,real_market_simulation
TXN-000194,CUST-0025,academic_research,CHEM-5280343,"2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxychromen-4-one",specialty_chemicals,Cayman Chemical,7,207.5,148.48,1039.35,20.49,2024-12-18,12,Q4,NET30,real_market_simulation
TXN-000195,CUST-0054,biotech_startup,CHEM-60823,"(3R,5R)-7-[2-(4-fluorophenyl)-3-phenyl-4-(phenylcarbamoyl)-5-propan-2-ylpyrrol-1-yl]-3,5-dihydroxyhe",organic_chemicals,Thermo Fisher,25,345.39,296.23,7405.77,9.72,2025-07-14,7,Q3,NET15,real_market_simulation
TXN-000196,CUST-0137,pharma_enterprise,CHEM-5359596,arsenic,specialty_chemicals,Cayman Chemical,100,85.09,89.95,8994.95,8.08,2025-01-28,1,Q1,NET45,real_market_simulation
TXN-000197,CUST-0126,pharma_enterprise,CHEM-5090,3-(4-methylsulfonylphenyl)-4-phenyl-2H-furan-5-one,specialty_chemicals,Cayman Chemical,100,202.4,157.06,15706.4,8.7,2025-06-29,6,Q2,NET45,real_market_simulation
TXN-000198,CUST-0176,government_lab,CHEM-5280934,"(9Z,12Z,15Z)-octadeca-9,12,15-trienoic acid",organic_chemicals,Sigma-Aldrich,100,227.38,256.69,25668.82,9.69,2024-09-01,9,Q3,NET60,real_market_simulation
TXN-000199,CUST-0136,pharma_enterprise,CHEM-6918485,"4-[2-[(2R,3R)-3-(2,5-difluorophenyl)-3-hydroxy-4-(1,2,4-triazol-1-yl)butan-2-yl]-1,3-thiazol-4-yl]be",specialty_chemicals,Cayman Chemical,100,318.62,367.92,36791.75,3.77,2025-03-15,3,Q1,NET45,real_market_simulation
TXN-000200,CUST-0196,contract_research,CHEM-439155,"(2S)-2-amino-4-[[(2S,3S,4R,5R)-5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methylsulfanyl]butanoi",organic_chemicals,VWR,100,240.78,210.6,21059.78,7.93,2025-04-09,4,Q2,NET30,real_market_simulation
TXN-000201,CUST-0183,contract_research,CHEM-4485,"dimethyl 2,6-dimethyl-4-(2-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate",specialty_chemicals,Thermo Fisher,100,230.51,203.72,20371.96,6.97,2025-04-04,4,Q2,NET30,real_market_simulation
