transaction_id,date,customer_id,segment,sku,product_name,category,supplier,quantity,unit_price,base_price,total_amount,weight_kg,hs_code,country_of_origin,is_real_product
LS000139,2025-07-15,CRO7353,CRO,TF1332121,Lipofectamine 3000 Transfection Reagent - Educational,reagents,Thermo Fisher Scientific,10,484.85,503.23,4848.53,2.12,3822.00.10,USA,True
LS000140,2023-10-15,ACA2549,Academic,G8270-25G,Glucose - ACS reagent - 25g,biochemicals,Sigma-Aldrich,1,5261.94,6076.01,5261.94,0.025,3822.00.10,Germany,True
LS000141,2024-07-08,ACA2809,Academic,EP109534,Research plus Pipette 10-100 µL - Starter Kit,lab_equipment,Eppendorf,2,285.73,342.0,571.46,0.2,9027.80.45,Germany,True
LS000142,2024-08-03,CRO3185,CRO,TF8583113,TipOne Filter Tips 1000µL - Research,consumables,Thermo Fisher Scientific,5,104.44,100.61,522.2,2.3899999999999997,3926.90.99,USA,True
LS000143,2025-05-22,PHA1412,Pharma Enterprise,278475-1G,Isopropanol - ACS reagent - 1g,chemicals,Sigma-Aldrich,10,40.45,35.92,404.46,0.01,2905.11.00,Germany,True
LS000144,2023-11-09,ACA1872,Academic,BR9309420,T100 Thermal Cycler Educational,lab_equipment,Bio-Rad,2,5214.12,5984.93,10428.24,16.72,9027.80.45,USA,True
LS000145,2024-07-30,RES3698,Research Institute,TF8518456,Pierce BCA Protein Assay Kit - Clinical,reagents,Thermo Fisher Scientific,1,318.85,336.36,318.85,0.488,3822.00.10,USA,True
LS000146,2025-05-19,GOV9621,Government Lab,G5516-25G,Glycerol - Molecular biology - 25g,biochemicals,Sigma-Aldrich,1,5946.06,7168.84,5946.06,0.025,3822.00.10,Germany,True
LS000147,2025-04-17,ACA7788,Academic,TF8170450,EVOS M5000 Imaging System - Educational,lab_equipment,Thermo Fisher Scientific,1,26390.54,31333.0,26390.54,10.497,9027.80.45,USA,True
LS000148,2024-06-24,BIO4147,Biotech Startup,278475-25G,Isopropanol - ACS reagent - 25g,chemicals,Sigma-Aldrich,2,530.46,567.54,1060.92,0.05,2905.11.00,Germany,True
LS000149,2024-03-13,PHA1865,Pharma Enterprise,N8129-5G,NADH - Disodium salt - 5g,biochemicals,Sigma-Aldrich,25,3403.53,3419.89,85088.23,0.125,3822.00.10,Germany,True
LS000150,2023-11-10,BIO8579,Biotech Startup,E7023-1G,Ethanol - 200 proof - 1g,chemicals,Sigma-Aldrich,1,42.47,45.45,42.47,0.001,2905.11.00,Germany,True
LS000151,2023-09-19,BIO5125,Biotech Startup,A2383-1G,ATP - Disodium salt - 1g,biochemicals,Sigma-Aldrich,5,1025.46,1222.0,5127.31,0.005,3822.00.10,Germany,True
LS000152,2024-10-13,PHA8914,Pharma Enterprise,278475-25G,Isopropanol - ACS reagent - 25g,chemicals,Sigma-Aldrich,50,563.53,567.54,28176.35,1.25,2905.11.00,Germany,True
LS000153,2023-09-12,CRO7609,CRO,BR4167191,PowerPac HC High-Current Power Supply,lab_equipment,Bio-Rad,25,1288.53,1428.26,32213.13,91.0,9027.80.45,USA,True
LS000154,2025-06-13,RES6100,Research Institute,EP694727,Research plus Pipette 10-100 µL - Standard,lab_equipment,Eppendorf,5,236.2,285.0,1181.02,0.5,9027.80.45,Germany,True
LS000155,2024-08-26,ACA1312,Academic,EP643296,Research plus Pipette 100-1000 µL - Standard,lab_equipment,Eppendorf,1,249.22,285.0,249.22,0.1,9027.80.45,Germany,True
LS000156,2025-04-02,ACA5255,Academic,EP897529,Mastercycler nexus GSX1 96-well - Standard,lab_equipment,Eppendorf,3,10382.25,12500.0,31146.76,66.0,9027.80.45,Germany,True
LS000157,2024-08-15,PHA5186,Pharma Enterprise,TF5889880,MaxQ 4000 Benchtop Orbital Shaker - Educational,lab_equipment,Thermo Fisher Scientific,25,3015.61,2798.06,75390.36,557.4,9027.80.45,USA,True
LS000158,2025-03-19,RES9431,Research Institute,TF1332121,Lipofectamine 3000 Transfection Reagent - Educational,reagents,Thermo Fisher Scientific,5,432.91,503.23,2164.55,1.06,3822.00.10,USA,True
LS000159,2025-05-30,PHA9877,Pharma Enterprise,N8129-1G,NADH - Disodium salt - 1g,biochemicals,Sigma-Aldrich,25,847.92,814.26,21198.0,0.025,3822.00.10,Germany,True
LS000160,2024-08-27,ACA9361,Academic,TF5546600,SuperScript IV Reverse Transcriptase - Bulk,reagents,Thermo Fisher Scientific,1,407.92,469.7,407.92,0.102,3822.00.10,USA,True
LS000161,2024-08-08,BIO9890,Biotech Startup,D8418-100G,Dimethyl sulfoxide - BioReagent - 100g,chemicals,Sigma-Aldrich,5,2385.53,2667.32,11927.63,0.5,2905.11.00,Germany,True
LS000162,2024-12-11,BIO3074,Biotech Startup,TF2318340,Nunc 96-Well Polystyrene Plates - Clinical,consumables,Thermo Fisher Scientific,5,111.81,123.5,559.03,0.9950000000000001,3926.90.99,USA,True
LS000163,2024-09-09,GOV5585,Government Lab,34859-25G,Hexane - HPLC - 25g,chemicals,Sigma-Aldrich,3,734.83,913.19,2204.48,0.07500000000000001,2905.11.00,Germany,True
LS000164,2023-10-18,PHA6377,Pharma Enterprise,BR2228129,CFX96 Real-Time PCR Detection System with Gradient,lab_equipment,Bio-Rad,100,23922.46,24133.91,2392245.96,1612.0,9027.80.45,USA,True
LS000165,2025-07-31,CRO5862,CRO,EP607502,Research plus Pipette 20-200 µL - Standard,lab_equipment,Eppendorf,25,252.24,285.0,6305.91,2.5,9027.80.45,Germany,True
LS000166,2023-08-26,GOV3378,Government Lab,D0632-1G,DTT - BioReagent - 1g,reagents,Sigma-Aldrich,3,139.29,176.83,417.88,0.003,3822.00.10,Germany,True
LS000167,2023-09-13,ACA4717,Academic,TF1803888,TipOne Filter Tips 1000µL - Educational,consumables,Thermo Fisher Scientific,1,62.68,75.6,62.68,0.419,3926.90.99,USA,True
LS000168,2025-03-05,GOV6786,Government Lab,TF5546600,SuperScript IV Reverse Transcriptase - Bulk,reagents,Thermo Fisher Scientific,1,415.96,469.7,415.96,0.102,3822.00.10,USA,True
LS000169,2025-04-19,CRO3017,CRO,BR2228129,CFX96 Real-Time PCR Detection System with Gradient,lab_equipment,Bio-Rad,25,21520.07,24133.91,538001.85,403.0,9027.80.45,USA,True
LS000170,2025-06-05,RES5027,Research Institute,TF7018782,Lipofectamine 3000 Transfection Reagent - Educational,reagents,Thermo Fisher Scientific,10,382.28,495.2,3822.78,2.48,3822.00.10,USA,True
LS000171,2024-08-22,GOV6469,Government Lab,N8129-5G,NADH - Disodium salt - 5g,biochemicals,Sigma-Aldrich,1,2941.45,3419.89,2941.45,0.005,3822.00.10,Germany,True
LS000172,2024-09-14,ACA7439,Academic,EP109534,Research plus Pipette 10-100 µL - Starter Kit,lab_equipment,Eppendorf,5,286.28,342.0,1431.38,0.5,9027.80.45,Germany,True
LS000173,2024-06-30,ACA1388,Academic,34860-25G,Methanol - LC-MS - 25g,chemicals,Sigma-Aldrich,3,944.66,1033.55,2833.97,0.07500000000000001,2905.11.00,Germany,True
LS000174,2023-11-02,CRO9361,CRO,372978-1G,Chloroform - ACS reagent - 1g,chemicals,Sigma-Aldrich,5,70.01,70.76,350.03,0.005,2905.11.00,Germany,True
LS000175,2024-09-12,BIO2745,Biotech Startup,TF8533692,Lipofectamine 3000 Transfection Reagent - Research,reagents,Thermo Fisher Scientific,10,434.18,486.07,4341.85,1.81,3822.00.10,USA,True
LS000176,2023-11-07,CRO6707,CRO,TF9842274,Lipofectamine 3000 Transfection Reagent - Bulk,reagents,Thermo Fisher Scientific,50,404.95,420.82,20247.7,8.55,3822.00.10,USA,True
LS000177,2024-07-10,GOV7338,Government Lab,U5378-25G,Urea - BioXtra - 25g,biochemicals,Sigma-Aldrich,1,5845.97,7363.16,5845.97,0.025,3822.00.10,Germany,True
LS000178,2025-01-19,GOV3406,Government Lab,TF6911319,Heratherm Advanced Protocol Incubator - Clinical,lab_equipment,Thermo Fisher Scientific,1,7961.97,9685.27,7961.97,109.171,9027.80.45,USA,True
LS000179,2025-01-10,PHA1332,Pharma Enterprise,G5516-5G,Glycerol - Molecular biology - 5g,biochemicals,Sigma-Aldrich,10,2117.91,1905.64,21179.07,0.05,3822.00.10,Germany,True
LS000180,2024-06-04,RES9886,Research Institute,TF8426393,Matrix 2D Barcoded Tubes - Bulk,consumables,Thermo Fisher Scientific,2,148.59,171.53,297.18,0.592,3926.90.99,USA,True
LS000181,2025-08-08,PHA9959,Pharma Enterprise,TF8636370,Matrix 2D Barcoded Tubes - Clinical,consumables,Thermo Fisher Scientific,25,246.18,238.73,6154.53,7.575,3926.90.99,USA,True
LS000182,2024-01-26,PHA6386,Pharma Enterprise,P9416-5G,Tween 20 - BioReagent - 5g,reagents,Sigma-Aldrich,25,664.89,645.87,16622.35,0.125,3822.00.10,Germany,True
LS000183,2025-01-11,PHA7215,Pharma Enterprise,372978-1G,Chloroform - ACS reagent - 1g,chemicals,Sigma-Aldrich,25,71.98,70.76,1799.52,0.025,2905.11.00,Germany,True
LS000184,2025-02-20,CRO6533,CRO,TF1332121,Lipofectamine 3000 Transfection Reagent - Educational,reagents,Thermo Fisher Scientific,10,467.68,503.23,4676.82,2.12,3822.00.10,USA,True
LS000185,2023-12-21,ACA1275,Academic,TF1803888,TipOne Filter Tips 1000µL - Educational,consumables,Thermo Fisher Scientific,1,61.33,75.6,61.33,0.419,3926.90.99,USA,True
LS000186,2024-12-17,GOV9825,Government Lab,BR3019452,ChemiDoc MP Imaging System Bundle,lab_equipment,Bio-Rad,5,27405.06,35813.91,137025.29,109.39999999999999,9027.80.45,USA,True
LS000187,2025-02-18,CRO9278,CRO,TF3115657,Pierce BCA Protein Assay Kit - Clinical,reagents,Thermo Fisher Scientific,25,223.88,249.84,5596.99,11.85,3822.00.10,USA,True
LS000188,2024-01-21,BIO8502,Biotech Startup,TF6911319,Heratherm Advanced Protocol Incubator - Clinical,lab_equipment,Thermo Fisher Scientific,5,8174.04,9685.27,40870.2,545.855,9027.80.45,USA,True
LS000189,2024-02-24,CRO1152,CRO,TF8009047,Nunc 96-Well Polystyrene Plates - Bulk,consumables,Thermo Fisher Scientific,25,135.92,153.53,3397.93,4.875,3926.90.99,USA,True
LS000190,2024-07-16,GOV4638,Government Lab,BR2613819,4-20% Mini-PROTEAN TGX Gels Educational,lab_equipment,Bio-Rad,1,66.48,80.12,66.48,0.15,9027.80.45,USA,True
LS000191,2024-03-20,RES3659,Research Institute,T6508-5G,Trifluoroacetic acid - ReagentPlus® - 5g,chemicals,Sigma-Aldrich,1,304.73,338.49,304.73,0.005,2905.11.00,Germany,True
LS000192,2024-09-27,GOV8791,Government Lab,T1503-1G,Tris base - ACS reagent - 1g,reagents,Sigma-Aldrich,2,154.93,194.42,309.86,0.002,3822.00.10,Germany,True
LS000193,2025-01-26,GOV3577,Government Lab,BR6523719,4-20% Mini-PROTEAN TGX Gels Bundle,lab_equipment,Bio-Rad,2,56.71,64.76,113.43,0.36,9027.80.45,USA,True
LS000194,2023-08-29,CRO7276,CRO,EP298535,Research plus Pipette 2-20 µL - Standard,lab_equipment,Eppendorf,50,251.14,285.0,12557.04,5.0,9027.80.45,Germany,True
LS000195,2024-12-16,BIO6681,Biotech Startup,E7023-100G,Ethanol - 200 proof - 100g,chemicals,Sigma-Aldrich,2,1987.57,2045.06,3975.14,0.2,2905.11.00,Germany,True
LS000196,2025-04-04,ACA8037,Academic,271004-1G,Acetonitrile - CHROMASOLV® - 1g,chemicals,Sigma-Aldrich,2,53.77,62.91,107.53,0.002,2905.11.00,Germany,True
LS000197,2024-11-26,ACA3004,Academic,TF2353254,Sorvall LYNX 4000 Superspeed Centrifuge - Research,lab_equipment,Thermo Fisher Scientific,3,43329.16,48957.86,129987.47,236.202,9027.80.45,USA,True
LS000198,2023-12-12,ACA4801,Academic,BR6707362,C1000 Touch Thermal Cycler Educational,lab_equipment,Bio-Rad,1,6732.14,8283.42,6732.14,11.14,9027.80.45,USA,True
LS000199,2023-10-25,RES5656,Research Institute,TF6011376,EVOS M5000 Imaging System - Research,lab_equipment,Thermo Fisher Scientific,5,24490.62,29110.41,122453.1,75.245,9027.80.45,USA,True
LS000200,2023-10-03,PHA4983,Pharma Enterprise,BR2107563,Gel Doc EZ Imager Bundle,lab_equipment,Bio-Rad,5,16967.49,15452.9,84837.44,44.1,9027.80.45,USA,True
LS000201,2024-11-23,BIO8711,Biotech Startup,L3771-1G,SDS - BioReagent - 1g,reagents,Sigma-Aldrich,1,161.75,165.57,161.75,0.001,3822.00.10,Germany,True
LS000202,2023-11-14,GOV6905,Government Lab,TF1332121,Lipofectamine 3000 Transfection Reagent - Educational,reagents,Thermo Fisher Scientific,2,402.45,503.23,804.9,0.424,3822.00.10,USA,True
LS000203,2024-12-16,CRO1015,CRO,BR2613819,4-20% Mini-PROTEAN TGX Gels Educational,lab_equipment,Bio-Rad,25,71.82,80.12,1795.39,3.75,9027.80.45,USA,True
LS000204,2025-02-15,GOV8944,Government Lab,34860-1G,Methanol - LC-MS - 1g,chemicals,Sigma-Aldrich,1,56.1,65.41,56.1,0.001,2905.11.00,Germany,True
LS000205,2024-01-07,BIO9124,Biotech Startup,BR6523719,4-20% Mini-PROTEAN TGX Gels Bundle,lab_equipment,Bio-Rad,2,57.19,64.76,114.38,0.36,9027.80.45,USA,True
LS000206,2025-02-01,BIO9274,Biotech Startup,TF4934000,Pierce BCA Protein Assay Kit - Bulk,reagents,Thermo Fisher Scientific,5,239.44,253.81,1197.21,2.2600000000000002,3822.00.10,USA,True
LS000207,2024-02-15,ACA5190,Academic,TF5247535,Pierce BCA Protein Assay Kit - Standard,reagents,Thermo Fisher Scientific,2,238.57,290.91,477.14,1.006,3822.00.10,USA,True
LS000208,2025-07-14,ACA9076,Academic,TF4985721,Matrix 2D Barcoded Tubes - Bulk,consumables,Thermo Fisher Scientific,3,187.68,221.53,563.03,1.035,3926.90.99,USA,True
LS000209,2023-11-21,GOV8298,Government Lab,T6508-25G,Trifluoroacetic acid - ReagentPlus® - 25g,chemicals,Sigma-Aldrich,1,1055.93,1273.37,1055.93,0.025,2905.11.00,Germany,True
LS000210,2025-05-17,GOV8066,Government Lab,U5378-25G,Urea - BioXtra - 25g,biochemicals,Sigma-Aldrich,5,5966.63,7363.16,29833.15,0.125,3822.00.10,Germany,True
LS000211,2025-03-13,CRO6837,CRO,E7023-100G,Ethanol - 200 proof - 100g,chemicals,Sigma-Aldrich,5,2125.75,2045.06,10628.73,0.5,2905.11.00,Germany,True
LS000212,2023-11-03,GOV1419,Government Lab,TF8561404,Sorvall LYNX 4000 Superspeed Centrifuge - Educational,lab_equipment,Thermo Fisher Scientific,1,42023.94,52662.54,42023.94,83.849,9027.80.45,USA,True
LS000213,2025-05-04,CRO4382,CRO,B6916-1G,Bradford reagent - Protein Assay - 1g,reagents,Sigma-Aldrich,25,129.28,133.82,3231.97,0.025,3822.00.10,Germany,True
LS000214,2025-05-01,CRO5312,CRO,A2383-1G,ATP - Disodium salt - 1g,biochemicals,Sigma-Aldrich,5,1304.7,1222.0,6523.51,0.005,3822.00.10,Germany,True
LS000215,2024-06-20,ACA8151,Academic,BR2228129,CFX96 Real-Time PCR Detection System with Gradient,lab_equipment,Bio-Rad,2,22153.13,24133.91,44306.25,32.24,9027.80.45,USA,True
LS000216,2024-06-01,GOV6617,Government Lab,TF4985721,Matrix 2D Barcoded Tubes - Bulk,consumables,Thermo Fisher Scientific,1,193.73,221.53,193.73,0.345,3926.90.99,USA,True
LS000217,2024-11-04,PHA7871,Pharma Enterprise,B6916-5G,Bradford reagent - Protein Assay - 5g,reagents,Sigma-Aldrich,50,566.77,562.04,28338.44,0.25,3822.00.10,Germany,True
LS000218,2024-03-20,BIO6087,Biotech Startup,TF3010566,Matrix 2D Barcoded Tubes - Clinical,consumables,Thermo Fisher Scientific,5,201.49,228.74,1007.44,1.7100000000000002,3926.90.99,USA,True
LS000219,2025-08-05,GOV9192,Government Lab,TF3695900,EVOS M5000 Imaging System - Standard,lab_equipment,Thermo Fisher Scientific,2,28679.02,32714.49,57358.05,29.692,9027.80.45,USA,True
LS000220,2024-06-18,BIO5590,Biotech Startup,TF6113092,EVOS M5000 Imaging System - Educational,lab_equipment,Thermo Fisher Scientific,2,29671.03,32113.39,59342.07,22.45,9027.80.45,USA,True
LS000221,2024-02-01,CRO3853,CRO,TF2416917,Pierce BCA Protein Assay Kit - Clinical,reagents,Thermo Fisher Scientific,25,255.22,279.02,6380.46,10.424999999999999,3822.00.10,USA,True
LS000222,2024-10-21,GOV2735,Government Lab,E7023-5G,Ethanol - 200 proof - 5g,chemicals,Sigma-Aldrich,3,150.65,190.87,451.96,0.015,2905.11.00,Germany,True
LS000223,2023-10-30,CRO4908,CRO,TF7018782,Lipofectamine 3000 Transfection Reagent - Educational,reagents,Thermo Fisher Scientific,50,439.17,495.2,21958.56,12.4,3822.00.10,USA,True
LS000224,2024-04-01,PHA1748,Pharma Enterprise,TF7514832,SuperScript IV Reverse Transcriptase - Research,reagents,Thermo Fisher Scientific,10,505.44,459.77,5054.38,0.8999999999999999,3822.00.10,USA,True
LS000225,2024-06-20,CRO2558,CRO,TF8806048,Sorvall LYNX 4000 Superspeed Centrifuge - Clinical,lab_equipment,Thermo Fisher Scientific,10,39157.39,39355.59,391573.9,970.74,9027.80.45,USA,True
LS000226,2024-12-21,BIO8758,Biotech Startup,TF6140119,Nunc 96-Well Polystyrene Plates - Research,consumables,Thermo Fisher Scientific,1,101.97,111.54,101.97,0.177,3926.90.99,USA,True
LS000227,2025-02-03,BIO5165,Biotech Startup,TF4022212,Sorvall LYNX 4000 Superspeed Centrifuge - Standard,lab_equipment,Thermo Fisher Scientific,10,40496.13,49085.5,404961.29,916.3,9027.80.45,USA,True
LS000228,2024-06-28,GOV8362,Government Lab,BR2188256,CFX96 Real-Time PCR Detection System,lab_equipment,Bio-Rad,1,23395.74,29846.25,23395.74,17.69,9027.80.45,USA,True
LS000229,2025-02-09,PHA5389,Pharma Enterprise,TF1163058,Alexa Fluor 488 NHS Ester - Clinical,reagents,Thermo Fisher Scientific,10,579.91,507.87,5799.09,0.09,3822.00.10,USA,True
LS000230,2024-09-06,PHA4813,Pharma Enterprise,TF6113092,EVOS M5000 Imaging System - Educational,lab_equipment,Thermo Fisher Scientific,25,32730.34,32113.39,818258.62,280.625,9027.80.45,USA,True
LS000231,2025-03-08,ACA8003,Academic,BR1960603,Gel Doc EZ Imager,lab_equipment,Bio-Rad,1,11597.51,13405.25,11597.51,8.49,9027.80.45,USA,True
LS000232,2023-12-02,PHA2912,Pharma Enterprise,TF7514832,SuperScript IV Reverse Transcriptase - Research,reagents,Thermo Fisher Scientific,50,492.29,459.77,24614.35,4.5,3822.00.10,USA,True
LS000233,2025-06-03,PHA4945,Pharma Enterprise,TF4985721,Matrix 2D Barcoded Tubes - Bulk,consumables,Thermo Fisher Scientific,25,236.48,221.53,5912.05,8.625,3926.90.99,USA,True
LS000234,2025-03-20,CRO5332,CRO,TF1803888,TipOne Filter Tips 1000µL - Educational,consumables,Thermo Fisher Scientific,10,77.15,75.6,771.54,4.1899999999999995,3926.90.99,USA,True
LS000235,2025-04-05,CRO4056,CRO,A2383-25G,ATP - Disodium salt - 25g,biochemicals,Sigma-Aldrich,25,17569.74,19307.64,439243.44,0.625,3822.00.10,Germany,True
LS000236,2024-08-05,ACA3309,Academic,P9416-25G,Tween 20 - BioReagent - 25g,reagents,Sigma-Aldrich,3,2158.28,2429.71,6474.83,0.07500000000000001,3822.00.10,Germany,True
LS000237,2023-09-03,GOV9312,Government Lab,BR4797136,Criterion TGX Precast Gels with Gradient,lab_equipment,Bio-Rad,2,73.13,85.35,146.27,0.32,9027.80.45,USA,True
LS000238,2024-02-14,ACA2068,Academic,EP109534,Research plus Pipette 10-100 µL - Starter Kit,lab_equipment,Eppendorf,3,310.85,342.0,932.54,0.30000000000000004,9027.80.45,Germany,True
LS000239,2025-06-14,RES4988,Research Institute,TF9402466,SuperScript IV Reverse Transcriptase - Bulk,reagents,Thermo Fisher Scientific,1,377.64,422.6,377.64,0.115,3822.00.10,USA,True
LS000240,2024-03-13,CRO6031,CRO,G5516-25G,Glycerol - Molecular biology - 25g,biochemicals,Sigma-Aldrich,25,6484.33,7168.84,162108.34,0.625,3822.00.10,Germany,True
LS000241,2025-01-23,GOV9962,Government Lab,TF5872554,MaxQ 4000 Benchtop Orbital Shaker - Research,lab_equipment,Thermo Fisher Scientific,1,2397.61,2925.09,2397.61,22.461,9027.80.45,USA,True
LS000242,2024-10-19,CRO6579,CRO,TF4877806,TipOne Filter Tips 1000µL - Standard,consumables,Thermo Fisher Scientific,25,80.45,83.92,2011.27,12.675,3926.90.99,USA,True
LS000243,2024-10-19,RES1720,Research Institute,TF4934000,Pierce BCA Protein Assay Kit - Bulk,reagents,Thermo Fisher Scientific,5,228.37,253.81,1141.87,2.2600000000000002,3822.00.10,USA,True
LS000244,2025-08-04,RES3857,Research Institute,TF1803888,TipOne Filter Tips 1000µL - Educational,consumables,Thermo Fisher Scientific,1,68.97,75.6,68.97,0.419,3926.90.99,USA,True
LS000245,2025-07-04,RES2621,Research Institute,TF8009047,Nunc 96-Well Polystyrene Plates - Bulk,consumables,Thermo Fisher Scientific,5,132.62,153.53,663.1,0.9750000000000001,3926.90.99,USA,True
LS000246,2025-02-12,GOV4233,Government Lab,TF9842274,Lipofectamine 3000 Transfection Reagent - Bulk,reagents,Thermo Fisher Scientific,2,334.18,420.82,668.37,0.342,3822.00.10,USA,True
LS000247,2023-11-19,ACA3354,Academic,TF5847784,Alexa Fluor 488 NHS Ester - Clinical,reagents,Thermo Fisher Scientific,1,430.04,529.43,430.04,0.011,3822.00.10,USA,True
LS000248,2025-04-09,RES5720,Research Institute,G5516-5G,Glycerol - Molecular biology - 5g,biochemicals,Sigma-Aldrich,10,1663.23,1905.64,16632.31,0.05,3822.00.10,Germany,True
LS000249,2023-09-14,PHA5924,Pharma Enterprise,EP910012,5424 Microcentrifuge 24 tubes - Standard,lab_equipment,Eppendorf,10,3408.37,3200.0,34083.72,152.0,9027.80.45,Germany,True
LS000250,2024-02-18,ACA8620,Academic,T6508-5G,Trifluoroacetic acid - ReagentPlus® - 5g,chemicals,Sigma-Aldrich,2,273.94,338.49,547.87,0.01,2905.11.00,Germany,True
LS000251,2025-04-07,PHA5624,Pharma Enterprise,TF5433003,TipOne Filter Tips 1000µL - Bulk,consumables,Thermo Fisher Scientific,25,79.5,74.42,1987.45,10.525,3926.90.99,USA,True
LS000252,2024-07-31,PHA4766,Pharma Enterprise,TF5546600,SuperScript IV Reverse Transcriptase - Bulk,reagents,Thermo Fisher Scientific,25,454.26,469.7,11356.55,2.55,3822.00.10,USA,True
LS000253,2024-08-03,CRO9033,CRO,TF4022212,Sorvall LYNX 4000 Superspeed Centrifuge - Standard,lab_equipment,Thermo Fisher Scientific,100,44389.73,49085.5,4438973.1,9163.0,9027.80.45,USA,True
LS000254,2024-01-19,CRO8974,CRO,BR4161080,Mini-PROTEAN Tetra Cell with Gradient,lab_equipment,Bio-Rad,5,1078.69,997.81,5393.43,8.6,9027.80.45,USA,True
LS000255,2023-09-02,PHA1726,Pharma Enterprise,271004-100G,Acetonitrile - CHROMASOLV® - 100g,chemicals,Sigma-Aldrich,10,2928.5,2830.75,29285.01,1.0,2905.11.00,Germany,True
LS000256,2024-10-22,CRO9976,CRO,A3311-1G,BSA - Fraction V - 1g,reagents,Sigma-Aldrich,50,95.17,107.19,4758.7,0.05,3822.00.10,Germany,True
LS000257,2024-09-08,CRO3663,CRO,EP897529,Mastercycler nexus GSX1 96-well - Standard,lab_equipment,Eppendorf,5,13547.57,12500.0,67737.87,110.0,9027.80.45,Germany,True
LS000258,2025-05-15,GOV4223,Government Lab,D8418-5G,Dimethyl sulfoxide - BioReagent - 5g,chemicals,Sigma-Aldrich,1,216.78,248.95,216.78,0.005,2905.11.00,Germany,True
LS000259,2023-10-23,CRO7921,CRO,BR3019452,ChemiDoc MP Imaging System Bundle,lab_equipment,Bio-Rad,50,35117.61,35813.91,1755880.49,1094.0,9027.80.45,USA,True
LS000260,2023-10-15,PHA8376,Pharma Enterprise,BR6120218,PowerPac HC High-Current Power Supply Educational,lab_equipment,Bio-Rad,100,1781.33,1719.35,178133.38,359.0,9027.80.45,USA,True
LS000261,2024-04-06,RES5493,Research Institute,TF2353254,Sorvall LYNX 4000 Superspeed Centrifuge - Research,lab_equipment,Thermo Fisher Scientific,2,45652.52,48957.86,91305.04,157.468,9027.80.45,USA,True
LS000262,2024-01-30,RES4317,Research Institute,TF8806048,Sorvall LYNX 4000 Superspeed Centrifuge - Clinical,lab_equipment,Thermo Fisher Scientific,10,30784.67,39355.59,307846.7,970.74,9027.80.45,USA,True
